date,open,high,low,close,shares_traded,turnover_cr,Date,Title,movement,target,sentiment_score,prediction,prediction_binary
2025-04-30,24342.05,24396.15,24198.75,24334.2,424452559.0,41073.48,2025-04-30,"['Hold Bajaj Finance; target of Rs 9000: Prabhudas Lilladher', 'Bajaj Finance, Bajaj Finserv shares crack 6% following Q4 earnings show; should you buy, sell, or hold?', 'Buy UltraTech Cement; target of Rs 13,647: Sharekhan', 'Stocks to Watch Today: Bajaj Finance, IndusInd Bank, IndiaMART, Schaeffler India, Vishal Mega Mart, Prestige Estates, Strides Pharma in focus on 30 April', 'Buy Ultratech Cement; target of Rs 15,210: Choice Equity Broking', 'Buy Ambuja Cement; target of Rs 658: Prabhudas Lilladher', 'Adani Power Q4 results: Net profit falls 4% to Rs 2,637 crore, revenue up 6.5%', 'Buy Adani Green Energy; target of Rs 1500: Emkay Global Financial', 'Buy Ambuja Cement; target of Rs 625: Choice Equity Broking', 'Vedanta Q4 net profit rises 154% on-year to Rs 3,483 crore', 'SDHI shares rise 5% as firm signs MoU with Wheel & Time Shipping', 'Buy PCBL Chemical; target of Rs 464: Prabhudas Lilladher', 'Paras Defence shares zoom 10% ahead of Q4 results, likely announcement on dividend, stock split', 'Trade Spotlight: How should you trade Bharat Dynamics, Cochin Shipyard, Max Financial Services, Alkem Labs, Bharti Airtel, and others on April 30?', 'Realty stocks surge up to 5% on investor interest ahead of Godrej, Phoenix results']",-7.849999999998545,0,22,UP,1
2025-04-29,24370.7,24457.65,24290.75,24335.95,357563224.0,30436.88,2025-04-29,"['Hold Shriram Finance: target of Rs 640: ICICI Securities', 'Buy UltraTech Cement; target of Rs 13,900: Motilal Oswal', 'Buy Ultratech Cement; target of Rs 13,668: Prabhudas Lilladher', 'Trade Spotlight: How should you trade Ultratech Cement, Birlasoft, Sonata Software, Hindustan Unilever, Bharat Electronics, and others on April 29?', 'Buy UltraTech Cement; target of Rs 13,992: ICICI Securities', 'Buy Tech Mahindra; target of Rs 1650: Sharekhan', 'Bajaj Finance Q4 results: Net profit rises 17% to Rs 4,480 crore, firm declares Rs 12 special dividend, Rs 44 final dividend', ""LTI Mindtree, TechM surge 2% as IT index rallies on a rangebound day: What's pushing IT higher"", 'Bajaj Finance announces 4:1 bonus issue, 1:2 stock split', 'Trent Q4 net profit declines 46% to Rs 350 cr, revenue up 29%', 'Bajaj Finance shares trade in red ahead of Q4 results, likely dividend, bonus issue, stock split announcements', 'Q4 results impact: Reliance Industries shares at highest level since October 2024', 'Ambuja Cements Q4 results: Net profit falls 9% to Rs 956 crore, sluggish prices hurt margins', 'Canara HSBC Life Insurance Company files for initial public offering', ""Sensex falls 500 pts from day's high, Nifty below 24,350: Muted global cues among key factors behind risk-off sentiment"", 'Stocks to Watch Today: Tata Technologies, CESC, Wipro, Landmark Cars, Aurobindo, CSB Bank, PNB Housing, Indegene, Hexaware in focus on 29 April', 'Whirlpool India shares rise 10% as report says Advent, Bain Capital eyeing stake in company', 'Paras Defence, BEL, other defence stocks extend gains for 2nd day, surge up to 14% ahead of Cabinet meet tomorrow', ""Aurobindo Pharma shares fall 3% amid fire incident at firm's Kakinada facility"", 'Samvardhana Motherson shares in focus as Volvo defers guidance for 2 years, Porsche cuts guidance']",-34.75,0,19,UP,1
2025-04-28,24070.25,24355.1,24054.05,24328.5,320467976.0,28278.82,2025-04-28,"['Trade Spotlight: How should you trade Grasim, UltraTech Cement, Dalmia Bharat, MCX India, Navin Fluorine, Havells and others on April 28?', 'Nifty Bank snaps three-day losing streak: PNB, SBI, Axis shares rise over 2%', 'Shriram Finance Standalone March 2025 Net Sales at Rs 11,454.23 crore, up 20.78% Y-o-Y', 'Sensex surges 1,000 pts, Nifty above 24,300: Strong RIL Q4 results, other key factors behind market rally', 'Buy Shriram Finance; target of Rs 750: Emkay Global Financial', 'Reliance Consolidated March 2025 Net Sales at Rs 261,388.00 crore, up 10.51% Y-o-Y', 'Hold Shriram Finance; target of Rs 685: Prabhudas Lilladher', 'We export largely to the global South; but trade war can hurt in various ways: Rajiv Bajaj', 'Buy Axis Bank; target of Rs 1400: Sharekhan', 'UltraTech Cement Q4 results: Net profit jumps 10% to Rs 2,482 crore, but realisations sluggish', ""UltraTech says subsidiary India Cements' performance to improve with efficiencies, price increases"", ""Full transcript: Rajiv Bajaj's exclusive interview to Moneycontrol"", 'RIL shares soar over 5% on Q4 beat, jump most in nearly one year; brokerages bullish', 'Shriram Finance mulling yen-denominated fundraise to diversify borrowing, CEO says', 'Shriram Finance Consolidated March 2025 Net Sales at Rs 11,454.23 crore, up 15.65% Y-o-Y', 'Stocks to Watch Today: Reliance Industries, IDFC First Bank, Tata Tech, Tejas Networks, India Cements, IGL, Biocon, Zydus Life in focus on 28 April', 'Reliance Standalone March 2025 Net Sales at Rs 132,962.00 crore, down 9.45% Y-o-Y', 'Shriram Finance shares extend losses to fall 14% in two sessions as Q4FY25 misses estimates', 'Trent Q4 Preview: Revenue to see strong growth, margins may feel pressure from weak mix, extended sale', 'Buy Maruti Suzuki; target of Rs 13,985: Motilal Oswal', 'Buy Maruti Suzuki India; target of Rs 13,500: Emkay Global Financial', 'Buy Maruti Suzuki; target of Rs 13,350: Anand Rathi', ""Maruti Suzuki's cautious commentary, margin miss in Q4 results prompts cuts in target prices, stock sinks 3%"", 'Buy Maruti Suzuki; target of Rs 14,001: Prabhudas Lilladher', 'Defence stocks surge amid India-Pakistan border tensions; Paras Defence, BEL gain up to 10%', 'Lloyds Metals Standalone March 2025 Net Sales at Rs 1,193.30 crore, down 23.23% Y-o-Y', 'Buy IDFC First Bank; target of Rs 77: Anand Rathi', 'Neutral Hindustan Zinc; target of Rs 460: Motilal Oswal', 'Lloyds Metals Consolidated March 2025 Net Sales at Rs 1,193.30 crore, down 23.23% Y-o-Y', 'RailTel Corporation shares gain on winning order worth Rs 90 crore', 'Yes Bank\x92s deposits costs to be at par with larger peers in 2\x963 years, says MD & CEO Prashant Kumar', 'Hindustan Zinc sees cost of production falling further amid volatile global prices', 'Neutral IDFC First Bank; target of Rs 72: Motilal Oswal', 'RBL Bank shares soar 6% on Q4 profit beat, improving asset quality', 'Buy RBL Bank; target of Rs 220: Motilal Oswal', 'Buy RBL Bank; target of Rs 225: Emkay Global Financial']",258.25,1,31,UP,1
2025-04-25,24289.0,24365.45,23847.85,24039.35,387741866.0,33430.86,2025-04-25,"['SBI Life shares top Nifty gainer, rise 7% on FY25 PBT growth and positive brokerage views', 'Buy Tech Mahindra; target of Rs 1950: Motilal Oswal', 'Tech Mahindra Q4FY25 earnings signal turnaround, brokerages optimistic', 'Axis Bank Deputy MD Rajiv Anand to retire on August 3', 'Accumulate Tech Mahindra; target of Rs 1530: Prabhudas Lilladher', 'Buy Hindustan Aeronautics; target of Rs 5100: Motilal Oswal', 'SBI Life Insura Standalone March 2025 Net Sales at Rs 23,070.95 crore, down 36.37% Y-o-Y', 'Neutral Axis Bank; target of Rs 1300: Motilal Oswal', 'Sensex plunges 800 pts, Nifty below 24k as Pahalgam attack fuels geopolitical jitters; small, midcap indices fall 3%', 'Stocks to Watch Today: Axis Bank, Tech Mahindra, L&T Tech, Macrotech Developers, Cyient, IEX, Container Corporation in focus on 25 April', 'Jio Platforms Q4 net profit jumps 26% on back of strong ARPU, robust homes and digital services business growth', 'Buy SBI Life; target of Rs 1950: Emkay Global Financial', 'Buy Axis Bank; target of Rs 1395: LKP Research', 'Tech Mahindra Consolidated March 2025 Net Sales at Rs 13,384.00 crore, up 3.98% Y-o-Y', 'Tech Mahindra Standalone March 2025 Net Sales at Rs 11,583.60 crore, up 11.26% Y-o-Y', 'Reduce Tech Mahindra; target of Rs 1250: ICICI Securities', 'Axis Bank bags optimistic brokerage calls on Q4 profit beat but stock sinks 4% on weak growth outlook', 'Buy Axis Bank; target of Rs 1400: ICICI Securities', 'Reliance Q4 earnings: Company records strong double-digit growth in digital, retail businesses; here are 10 key important highlights', 'Buy Axis Bank; target of Rs 1425: Asit C Mehta', ""Nifty Bank extends losses to 3rd straight day, declines up to 1.6% on Axis Bank's Q4 results; Kotak, SBI fall up to 2%"", 'Buy SBI Life Insurance; target of Rs 2000: Motilal Oswal', 'Buy Axis Bank; target of Rs 1500: Prabhudas Lilladher', 'Sensex falls 500 pts, Nifty below 24,100: Escalating Indo-Pak tensions among key factors to spook markets', 'Maruti Suzuki Q4 Results: Net profit falls 4.3% on-year to Rs 3,711 crore; firm declares Rs 135 per share dividend', 'Hold Nestle; target of Rs 2350: ICICI Securities', 'Accumulate Nestle India; target of Rs 2559: Prabhudas Lilladher', 'Canara Robeco AMC files IPO papers; Canara Bank, ORIX Corp to sell shares', 'Reduce Nestle India; target of Rs 2300: Emkay Global Financial', 'Maruti Suzuki Consolidated March 2025 Net Sales at Rs 40,920.10 crore, up 6.37% Y-o-Y', ""Maruti Suzuki set to announce Q4 results today: Here's what investors should watch out for"", 'Maruti Suzuki Standalone March 2025 Net Sales at Rs 40,673.80 crore, up 6.38% Y-o-Y', 'Neutral Nestle India; target of Rs 2400: Motilal Oswal', 'Hind Zinc Consolidated March 2025 Net Sales at Rs 9,087.00 crore, up 20.37% Y-o-Y', 'Atul Standalone March 2025 Net Sales at Rs 1,314.79 crore, up 18.29% Y-o-Y', 'Hindustan Zinc Q4 net profit surges 47% to Rs 3,003 crore, revenue rises 20%', 'Hind Zinc Standalone March 2025 Net Sales at Rs 9,041.00 crore, up 19.75% Y-o-Y', 'Atul Consolidated March 2025 Net Sales at Rs 1,451.64 crore, up 19.76% Y-o-Y', 'RBL Bank Q4: Net profit falls 80% to Rs 69 crore on higher provisions, board declares dividend']",-249.65000000000146,0,58,UP,1
2025-04-24,24277.9,24347.85,24216.15,24246.7,358768165.0,33057.29,2025-04-24,"['Bajaj Finance shares in focus as board to consider stock split, bonus issue and dividend on April 29', 'Axis Bank Q4 results: Net profit marginally declines to Rs 7,118 crore but beats estimates', 'Stocks to Watch Today: Tata Consumer Products, BPCL, Adani Green Energy, Panacea Biotec, Thyrocare, Bajaj Housing, LTIMindtree in focus on 24 April', 'Trade Spotlight: How should you trade Divis Labs, APL Apollo Tubes, UPL, GMR Airports, Jubilant Pharmova, Ceat and others on April 25?', 'HCL Tech Consolidated March 2025 Net Sales at Rs 30,246.00 crore, up 6.13% Y-o-Y', 'Nifty, Sensex snap 7-day rally amid expiry-driven volatility, FMCG stocks drag markets', ""Huge fire in BHEL's Bhopal unit, shares down 1% amid likely production impact"", ""Ather Energy's top investors Tiger Global, GIC and founders set to ride home with multi-bagger returns"", 'Nestle India Q4 results: Net profit falls 5% to Rs 885 crore, FMCG firm declares Rs 10 dividend', 'Nestle Consolidated March 2025 Net Sales at Rs 5,503.88 crore, down 45.5% Y-o-Y', 'Nestle Standalone March 2025 Net Sales at Rs 5,503.88 crore, up 4.49% Y-o-Y', 'HCL Tech Standalone March 2025 Net Sales at Rs 13,432.00 crore, up 11.22% Y-o-Y', 'Vodafone Idea taps Cisco for core network upgrade', ""Sajjan Jindal's JSW Paints, Advent-Indigo submit bids to acquire Dulux-owner Akzo India: Report"", 'Buy AU Small Finance Bank; target of Rs 760: LKP Research']",-31.200000000000728,0,16,UP,1
2025-04-23,24357.6,24359.3,24119.95,24328.95,415042544.0,34527.08,2025-04-23,"[""Bank Nifty snaps six-day rally to slip 1.3% from day's high, Kotak Mahindra, HDFC Bank top laggards"", 'RIL Q4 Preview: Retail, digital likely to grow; O2C earnings may weaken', 'Buy HCL Technologies; target of Rs 1730: Sharekhan', 'Reduce HCL Technologies; target of Rs 1390: ICICI Securities', 'Eicher Motors shares drop up to 3% amid buzz of zero tariff on Harley-Davidson bikes', 'Coforge, HCL Tech, Wipro, other IT shares jump up to 7% amid hopes of easing trade tensions', 'Stocks to Watch Today: HCL Tech, Ashoka Buildcon, PNC Infratech, Airtel, Bharat Forge, Cyient DLM, M&M Financial, RBL Bank in focus on 23 April', 'Buy HCL Technologies; target of Rs 1800: Motilal Oswal', 'Lupin shares rise on US launch of kidney drug Tolvaptan; $200 million revenue seen by FY26', ""'Sense of urgency' among pharma giants to move beyond China: Suven Pharma Chairman"", 'Buy Solar Industries; target of Rs 16,000: ICICI Securities', 'Buy Atul; target of Rs 8500: Emkay Global Financial', ""Emkay initiates coverage on Atul with 'buy' tag amid cheap valuations, sees 41% upside"", 'Small, midcap indices extend gaining streak to 7 days; here are the top gainers', 'Trade Spotlight: How should you trade Lupin, Aarti Industries, Phoenix Mills, Choice International, APL Apollo Tubes, Pennar, and others on April 23?', 'Buy AU Small Finance Bank; target of Rs 775: Motilal Oswal', 'Buy AU Small Finance Bank; target of Rs 725: ICICI Securities', 'Buy AU Small Finance Bank; target of Rs 750: Sharekhan', 'Reduce AU Small Finance Bank; target of Rs 600: Emkay Global Financial']",-28.649999999997817,0,18,UP,1
2025-04-22,24185.4,24242.6,24072.0,24167.25,440940490.0,35479.29,2025-04-22,"['Consumption to rebound in FY26 on tax boost, income stimulus; upgrade HUL, ITC: UBS', 'Metal stocks trade higher after govt imposes 12% safeguard duty on steel imports', 'Trade Spotlight: How should you trade LIC, CDSL, SBI, Sun Pharma, Hindalco, Adani Green Energy, and others on April 22?', 'Jefferies downgrades Hero Moto, Bajaj Auto but maintains \x91buy\x92 on Eicher, TVS Motor', 'Stocks to Watch Today: HUL, Coal India, Gandhar Oil Refinery, Nureca, Paytm, HG Infra, Tata Power, Anant Raj in focus on 22 April', 'Nestle India Q4 Preview: Profit likely to sink 6% amid surging inflation, muted demand; margins under pressure', 'BFSI market cap soared over 50x in two decades, powered by digitalization and fintech', 'Buy ICICI Bank; target of Rs 1638: LKP Research', 'Buy HDFC Life Insurance Company; target of Rs 870: Sharekhan', 'Buy ICICI Bank; target of Rs 1650: Sharekhan', 'Himadri Special Consolidated March 2025 Net Sales at Rs 1,134.64 crore, down 3.59% Y-o-Y', 'Himadri Special Standalone March 2025 Net Sales at Rs 1,129.01 crore, down 4.07% Y-o-Y', 'AU Small Finance Bank reports 37% surge in net profit in FY25']",-18.150000000001455,0,16,UP,1
2025-04-21,23949.15,24189.55,23903.65,24125.55,406145632.0,33125.62,2025-04-21,"['Stocks to Watch Today: Infosys, ICICI Bank, HDFC Bank, HDFC Life, NIIT, ABB India, Tata Elxsi, Just Dial, TCS in focus on 21 April', 'Buy Adani Ports and SEZ; target of Rs 1560: Motilal Oswal', 'Tata Elxsi Standalone March 2025 Net Sales at Rs 908.34 crore, up 0.26% Y-o-Y', 'Reduce Tata Elxsi; target of Rs 4250: ICICI Securities', 'Banks fear potential hit on margins amid chance of more RBI rate cuts in FY26', 'In-demand ULIPs drive topline, but insurers cautious to limit over-exposure', 'Jio Financial Standalone March 2025 Net Sales at Rs 151.53 crore, up 7.84% Y-o-Y', 'Buy ICICI Bank; target of Rs 1600: Emkay Global Financial', 'Buy HDFC Life Insurance; target of Rs 775: Emkay Global Financial', 'Jio Financial Consolidated March 2025 Net Sales at Rs 493.24 crore, up 17.97% Y-o-Y', 'Buy ICICI Bank; target of Rs 1700: Prabhudas Lilladher', 'ICICI Bank delivers blockbuster Q4 despite macro headwinds, brokerage upgrades pour in; shares end flat', 'Buy ICICI Bank; target of Rs 1650: Motilal Oswal', 'Buy IDFC FIRST Bank; target of Rs 75: ICICI Securities', 'Yes Bank shares rise 5% as lender posts 63% rise in Q4 net profit on lower provisions', 'Indian Renew Consolidated March 2025 Net Sales at Rs 1,905.06 crore, up 36.93% Y-o-Y', 'HDFC AMC Consolidated March 2025 Net Sales at Rs 901.36 crore, up 29.61% Y-o-Y', 'Buy HDFC Asset Management Company; target of Rs 4600: Prabhudas Lilladher', 'HDFC AMC shares rise 4% on strong Q4 results, Motilal Oswal sees up to 13% upside', 'HDFC AMC Standalone March 2025 Net Sales at Rs 901.22 crore, up 29.59% Y-o-Y']",176.39999999999782,1,21,UP,1
2025-04-17,23401.85,23872.35,23298.55,23851.65,505333905.0,38450.09,2025-04-17,"['Stocks to Watch Today: Hero MotoCorp, Zydus Life, Lupin, Sonata Software, Dalmia Bharat, Paytm, Infosys, Angel One, Wipro in focus on 17 April', 'Hero MotoCorp pauses production at 4 manufacturing plants, shares fall nearly 3%', 'HDFC Life Q4 results: Net profit rises 16% to Rs 477 crore, insurer declares Rs 2.1 dividend', 'Trade Spotlight: How should you trade Indian Bank, Zee Entertainment, Ceat, Aditya Birla Capital, Max Financial, Engineers India, and others on April 17?', 'Zydus, Lupin seen weathering generic Myrbetriq court loss, says Elara report', 'Warburg Pincus, ADIA to invest up to Rs 7,500 crore in IDFC First Bank', 'Angel One shares sink 6% as Q4 show disappoints investors, profit tanks 49% YoY', 'Angel One Standalone March 2025 Net Sales at Rs 1,031.35 crore, down 23.43% Y-o-Y']",449.8000000000029,1,6,UP,1
2025-04-16,23344.1,23452.2,23273.05,23437.2,348424960.0,28102.36,2025-04-16,"['Nifty Bank extends gains for 3rd straight session; Federal Bank, BoB, PNB shares surge up to 2%', 'Cost and access drive international patients to India for CAR-T therapy', 'Stocks to Watch Today: IndusInd Bank , Adani Total Gas, MGL, Oil India, Vedanta, Aster DM Healthcare, IREDA, ICICI Prudential Life in focus on 16 April', 'Mahanagar Gas, IGL, Adani Total Gas stocks tumble as Centre trims priority gas allocation', 'Buy ABB India; target of Rs 6700: Motilal Oswal', 'Hindalco, JSW Steel, Hind Zinc, other metal shares drop up to 2% amid US-China trade war fears', 'Trade Spotlight: How should you trade Tata Communications, Prestige Estates, BHEL, Nykaa, HDFC Life, Paradeep Phosphates, and others on April 16?', 'ABB India shares shoot up 3% as Motilal Oswal reiterates \x91buy\x92 on growth prospects', 'Nifty, Sensex trade flat, as investors cautious amid tariff tremors; IT, auto stocks tumble', 'IREDA shares jump 7% on robust Q4 earnings, net profit soars 49%', 'Bitter pill for Lupin, Zydus Life shares as patent case over Myrbetriq lost in US court', 'Gensol and BluSmart promoter Anmol Singh Jaggi diverted EV loans to purchase a DLF Camellias flat: SEBI', 'Indian Renew Standalone March 2025 Net Sales at Rs 1,904.15 crore, up 36.87% Y-o-Y']",93.10000000000218,1,10,UP,1
2025-04-15,23368.35,23368.35,23207.0,23328.55,388321931.0,34216.17,2025-04-15,"['Steel trap: How Indian metal stocks are caught in the US-China tariff crossfire', 'Tata Steel Q4 PAT seen up 34.6% YoY to Rs. 1,060 cr: PL Capital', 'Hindalco Industries Q4 PAT seen up 61% YoY to Rs. 5,110 cr: PL Capital', 'Stocks to Watch Today: Zydus Lifesciences, Ashoka Buildcon, Nureca, Cyient, Ahluwalia Contracts, Transrail Lighting, Swiggy in focus on 15 April', ""Adani Green shares jump nearly 5% as firm's operational capacity rises 30% YoY in FY25"", 'Broader markets shine as small and midcap indices surge 3% on hopes of tariff reprieve, sustained inflows', 'NMDC Q4 PAT seen up 17.3% YoY to Rs. 1,680 cr: PL Capital', ""Vodafone Idea is a 'high-risk buy', shares can rally 67% to Rs 12: Citi Research"", ""Trump's tariffs remarks boosts auto, ancillary, tyre stocks; SAMIL, Tata Motors, MRF shares rally up to 8%"", ""Ajanta Pharma shares gain after Jefferies initiates coverage with 'Buy' call, sees 11% upside"", 'Zydus Lifesciences shares gain on USFDA approval for Deflazacort tablets', 'Trade Spotlight: How should you trade Valor Estate, Cholamandalam Financial, ITC, Clean Science, Deepak Fertilisers, Gujarat Gas, and others on April 15?', 'IREDA Q4 Results: Net profit surges 49% to Rs 502 crore, revenue up 37%', 'Earnings expectations sway IREDA, ICICI Lombard shares higher by 5%, ICICI Pru up 2%', 'SAIL Q4 PAT may dip 39% YoY to Rs. 620 cr: PL Capital', 'DLF, Anant Raj, other shares surge up to 8% as Nifty Realty leads the broad-based market rally']",-39.79999999999927,0,23,UP,1
2025-04-11,22695.4,22923.9,22695.4,22828.55,402162001.0,33683.6,2025-04-11,"['Buy Sun Pharma; target of Rs 2400: Emkay Global Financial', 'Stocks to Watch Today: TCS, Biocon, GAIL, Greaves Cotton, Sun Pharma, Dishman Carbogen Amcis, Coromandel International in focus on 11 April', 'Buy Tata Steel; target of Rs 180: ICICI Securities', 'Buy Hindustan Aeronautics; target of Rs 5100: Motilal Oswal', 'Buy Cipla; target of Rs 1730: Prabhudas Lilladher', ""Pharma stocks rally on Trump's tariff pause, led by up to 7% surge in Laurus Labs, Granules, Cipla"", 'Trade Spotlight: How should you trade Ambuja Cements, HUDCO, Colgate Palmolive, Apollo Tyres, Bajaj Finserv, United Spirits, and others on April 11?', 'Sensex up 1,600 pts, Nifty above 22,900: Trump tariff relief among key factors behind market rally today', 'Tata Steel shares rise 5% as JPMorgan sees 500 mn euro savings amid transformation of Netherlands ops', ""Investors cheer Trump's tariff pause: These are the top gaining spaces"", 'BHEL share price up 2% on signing MoU with Nuovo Pignone International', ""Bulls tighten grip as Sensex, Nifty surge over 2% on Trump's tariff pause, all sectors in green; Vix down 11%"", 'Vodafone Idea troubles to persist despite 4G gains; Airtel to see modest Q4 growth', 'Dixon, Kaynes Tech, other EMS shares extend gains up to 8% as US-China trade war intensifies', 'Buy Archean Chemical Industries; target of Rs 675: ICICI Securities', 'Small, midcap indices jump up to 3% on US tariff reprieve: Here are the top gainers', 'Tata Steel, JSW, SAIL, other metal stocks rise up to 7% as tariff war fears subside after 90-day pause', 'March SIP inflows steady amid tariff tremors, sending HDFC and ABSL AMC shares higher by up to 5%']",133.14999999999782,1,24,UP,1
2025-04-09,22460.3,22468.7,22353.25,22399.15,383822618.0,28996.55,2025-04-09,"['Trade Spotlight: How should you trade Nestle India, Pidilite Industries, Indus Towers, CreditAccess Grameen, Uno Minda, and others on April 9?', 'Stocks to Watch Today: Senco Gold, Phoenix Mills, Home First Finance, Concord Biotech, Sasken Tech, BPCL, IRB Infrastructure in focus on 9 April', 'Paint stocks rally on cooling crude prices; Asian Paints, Berger Paints, Kansai Nerolac gain up to 2%', 'Experts bullish on these top 9 rate-sensitive stocks after RBI cuts repo rate, inflation forecast', ""FMCG's domestic focus attracts investors as Trump tariffs make markets volatile"", ""TCS, Wipro shares fall up to 4% after Jefferies' IT downgrade citing tariff hit on US growth"", 'Glenmark shares crash 6% after USFDA order discloses 39 drugs recalled from US market']",-61.14999999999782,0,-1,DOWN,0
2025-04-08,22446.75,22697.2,22270.85,22535.85,468250807.0,37226.82,2025-04-08,"['IOC signs MoUs with Odisha govt for Rs 1.19 lakh crore projects', 'Nifty Bank attempts rebound after tariff turmoil and ahead of MPC outcome', 'Stocks to Watch Today: Titan Company, Bharat Electronics, KPI Green Energy, M&M, Brigade Enterprises, Lemon Tree Hotels in focus on 8 April', 'Shriram Finance seeks RBI license to underwrite govt debt', 'OMCs stocks soar as government hikes LPG prices, excise duty on petrol, diesel', 'Trade Spotlight: How should you trade Kotak Mahindra Bank, Bajaj Finance, GMR Airports, Chambal Fertilizers, PNB Housing, and others on April 8?', 'Metal index snaps three-day slump; Adani Enterprises, JSW Steel, others rise up to 6% on China stimulus hopes', 'Sensex soars 1,000 pts, Nifty reclaims 22,500; positive global cues among key factors to fuel market rally', 'Jio Financial shares rise 6% as top Nifty gainer on foray into loans against securities', 'Shriram Finance, Cholamandalam, other BFSI stocks gain up to 6% on hopes of RBI rate cut tomorrow', ""Jay Kotak picks a side in 'investing versus running businesses' debate that father Uday Kotak once ignited"", 'Mid, smallcap indices gain up to 2% in early trading on tariff talk hopes', 'PGEL, Kaynes Tech, other EMS stocks gain up to 8% amid buzz of Apple planning to source more iPhones from India', 'Goldman Sachs initiates coverage on Suven Pharma and Piramal Pharma']",89.09999999999854,1,18,UP,1
2025-04-07,21758.4,22254.0,21743.65,22161.6,647107618.0,49172.14,2025-04-07,"['Trent shares crash 18% on weak Q4 business update, see biggest single-day fall since March 2020', ""HPCL, BPCL, Indian Oil shares rebound up to 6% from day's low as Brent crude tumbles to 4-year low"", 'Trade Spotlight: How should you trade Max Financial, Tata Consumer Products, MCX India, Tata Chemicals, HDFC Bank, and others on April 7?', 'Banking shares drag Nifty Bank lower by 3% as Trump tariffs trigger recession fears', 'Tata Steel tumbles 7%, Metal index down 7% as Trump tariff rattles Dalal Street', 'India VIX surges 65% as global trade war fears rattle stock markets', 'Lifestyle diseases striking younger in India warns Apollo Hospitals new report', ""Japan's MUFG nears deal to acquire Yes Bank's stake from SBI, others: Report"", 'Stocks to Watch Today: Tata Steel, Yes Bank, Godrej Properties, AstraZeneca Pharma, IndusInd Bank, Nykaa, Bajaj Housing Finance in focus on 7 April', 'Tariff tremors dent shares of Kalyan Jewellers despite a 37% revenue growth in March quarter', 'DLF, Godrej Properties, other realty stocks crash up to 8% as Trump tariffs trigger US recession fears']",403.1999999999971,1,-22,DOWN,0
2025-04-04,23190.4,23214.7,22857.45,22904.45,466776198.0,33761.96,2025-04-04,"['Bajaj Finance shares higher after 26% rise in March quarter AUM, 36% jump in fresh loans', 'Black Friday: Sensex crashes over 1,000 pts, Nifty sinks below 22,900; Trump tariffs among key factors to spook markets', ""Korean firm Boditech Med sets up manufacturing unit at Reliance's MET City in Haryana's Jhajjar"", ""Nifty gives up 23,000, Sensex crashes 700 points as Trump's tariff shock hits Dalal Street; broader markets bleed 3%"", 'Stocks to Watch Today: HDFC Bank, Mazagon Dock, DMart, Adani Wilmar, Bajaj Finance, Surya Roshni, Alivus Life, Paras Defence in focus on 4 April', 'Hold Avenue Supermarts; target of Rs 3942: Prabhudas Lilladher', ""DMart shares fall 3% despite positive Q4 business updates: Here's why"", 'UBS gets constructive on top PSU lenders, upgrades SBI to \x91Neutral\x92, BoB a \x91Buy\x92', 'Vedanta, Tata Steel, other metal stocks crash up to 9% as Trump tariffs stoke demand fears', ""DMart owner Avenue Supermarts' business update shows fastest store addition in any quarter"", 'Tata Motors, Bharat Forge, other auto shares extend tariff-led selloff to crash up to 8%', 'Trade Spotlight: How should you trade Bandhan Bank, Jubilant Foodworks, Torrent Power, SBI, Kirloskar Oil Engines, and others on April 4?', 'Angel One, MCX, other capital market stocks plunge up to 5% as Trump tariffs reignite recession fears']",-285.9500000000007,0,-16,DOWN,0
2025-04-03,23150.3,23306.5,23145.8,23250.1,283196379.0,23501.33,2025-04-03,"[""Gems & Jewellery: Can the sector keep its sparkle amid Trump's tariff blitz"", 'Stocks to Watch Today: Maruti Suzuki, PNB, Dabur, Bharat Electronics, Kirloskar Oil, Interarch Building, VVIP Infratech, Mahindra Lifespace in focus on 3 April', ""Vedanta, JSW Steel, other metal stocks slide as Trump's tariffs reignite trade war fears"", 'Buy Hindalco Industries; target of Rs 773: Prabhudas Lilladher', ""Sensex jumps nearly 700 pts from day's low; relatively lower US tariffs, 3 other reasons behind sharp recovery"", 'Buy Hindalco Industries; target of Rs 800: Anand Rathi', ""Trump's move to exempt pharma from tariffs brings cheer to industry"", 'Sensex falls 400 pts, Nifty at 23,200: Trump\x92s reciprocal tariffs among key factors to rattle markets', 'Trump tariffs set to wipe out nearly $2 trillion from US stocks', ""Indus Towers poised for gains as govt eases Voda Idea's financial burden"", 'As Trump slaps 25% tariffs on auto parts, industry urges mitigation measures', ""Navin Fluorine, SRF other chemical stocks drop up to 6% on Trump's reciprocal tariff announcements"", ""Tata Motors, ancillary shares fall up to 2% as Trump's tariff on car imports kick in""]",99.79999999999927,1,-16,DOWN,0
